"ID","PM1_raw","PM2_raw","LN1_raw","LN2_raw","logFC_limma","AveExpr_limma","t_limma","P.Value_limma","adj.P.Val_limma","B_limma","baseMean_deseq","baseMeanA_deseq","baseMeanB_deseq","foldChange_deseq","log2FoldChange_deseq","pval_deseq","padj_deseq","baseMean_deseq2","log2FoldChange_deseq2","lfcSE_deseq2","stat_deseq2","pvalue_deseq2","padj_deseq2"
"ECHDC3",254,270,706,868,1.60254521535794,4.65088235158407,8.18083856856196,0.000104384074260954,0.000610383681298192,1.53037867287028,524.326264402153,262.355383358261,786.297145446045,2.99706884372299,1.58355222344342,1.84539161225608e-09,1.39653698030277e-08,523.186112690321,1.56435768000084,0.246155315623255,6.35516513645033,2.0820283090164e-10,1.5449087973808e-09
"ECI2",849,1106,2344,2631,1.38177069758678,6.42614677589707,6.87838897781007,0.000296763789681505,0.00128622287791887,0.201981673963982,1734.90739486802,984.287725296727,2485.52706443931,2.52520375959175,1.33639980413859,1.06669440775724e-09,8.30267677447291e-09,1731.09684058469,1.32081525016556,0.225669886418501,5.85286442567764,4.83177988334091e-09,3.04623636157173e-08
"EDA",94,89,791,795,3.13115620594842,3.90395421233575,15.6381652735601,1.7140362264101e-06,5.47969065782779e-05,6.01127318243574,441.899358147765,91.3310210769443,792.467695218585,8.67687326687117,3.11717525752659,5.06607025425363e-26,1.18694443987286e-24,440.460722234071,3.0836762103991,0.255447907590417,12.0716440368869,1.49124936781101e-33,4.82071608383208e-32
"EDA2R",215,93,0,0,-8.14516233448186,-1.09899162340845,-11.2431905229449,1.43157527047979e-05,0.00016747544298719,3.71721918462333,75.2856695015564,150.571339003113,0,0,-Inf,8.77183093154305e-08,5.17936237056786e-07,75.5673815598209,-7.59269976056343,1.07347751505327,-7.07299375542732,1.51626313392833e-12,1.39016486651915e-11
"EDC4",2936,2433,1498,1417,-0.854320888113191,6.77318258937714,-6.26909508269264,0.000511126625022923,0.00192825948507564,-0.424983793195726,2063.14916205964,2669.67907451228,1456.61924960699,0.54561586203881,-0.874042508164416,4.91550775433236e-05,0.000184989511673995,2063.62575599587,-0.879605964640858,0.189572622243274,-4.63994196119775,3.48507042244713e-06,1.49341755520127e-05
"EDN1",468,570,4,3,-6.99990854696985,1.32771580620931,-13.334002966896,4.80599669716315e-06,8.8942893662792e-05,4.67047571321555,262.574478336696,521.650181852927,3.49877482046479,0.00670712853590306,-7.22008903443093,1.61543442048944e-28,4.23389846138447e-27,263.032402712482,-6.92152892137284,0.555073035026467,-12.4695823515239,1.09397913052545e-35,3.7532966871389e-34
"EEF1A2",11406,13606,2337,2441,-2.3632757757302,8.23986866203808,-13.6235119098237,4.18485562021994e-06,8.32009080951441e-05,4.92617285076488,7475.0086516467,12562.7225075961,2387.29479569734,0.190030050751647,-2.3957005150561,6.94717083437007e-11,6.12698203434273e-10,7481.89350457497,-2.39206809207492,0.19917471741261,-12.0098982599258,3.15232630641138e-33,9.99139673836796e-32
"EEF1DP3",1,0,33,25,5.09736930088888,-1.84273199486503,8.61126571870613,7.61817932132846e-05,0.000495430848667889,2.21051168641254,14.7308418863275,0.472150891092198,28.9895328815627,61.3988735984443,5.94014028356352,0.000152504295667507,0.000512039151460724,14.669627679948,4.54138337973731,1.10414379629574,4.11303617787199,3.90489161891741e-05,0.000140631560567669
"EEF2K",1960,1708,821,782,-1.170091053631,6.06879478827634,-8.48107431048274,8.3675733871706e-05,0.000524320210847606,1.63073411121135,1313.71047515935,1826.41141095404,801.009539364664,0.438570157063491,-1.18912044913511,1.5092175610822e-07,8.57997581600527e-07,1314.34082930349,-1.19268975568416,0.196750109570516,-6.06195218029446,1.34479201566314e-09,9.08924815917597e-09
"EEFSEC",547,537,1457,1608,1.51913890013975,5.65830286877385,10.0441367031987,2.92065913738039e-05,0.000268295796798171,2.83286545487233,1036.42756878913,541.542106391108,1531.31303118716,2.82768969045083,1.49962380805005,1.67287336530315e-10,1.41528137537531e-09,1034.15357595417,1.48336538418246,0.207662356186972,7.14315974941017,9.12095183154548e-13,8.51638701509321e-12
"EEPD1",26,19,657,748,4.96446162944899,2.80690581276325,16.5114922151748,1.20377644616254e-06,4.7881286631925e-05,6.21721734926342,362.115269259655,22.2987086624564,701.931829856854,31.4785865173741,4.97629885586752,1.57558167982349e-44,7.38295294212238e-43,360.847429983239,4.89544399558998,0.327860518253014,14.9314837348366,2.05638983766459e-50,1.26405660172806e-48
"EFCAB4B",263,178,9,8,-4.57853751219209,1.29060618943742,-11.1744009375989,1.48850992685974e-05,0.000171771083350805,3.82672244191122,113.284402697745,218.073358985803,8.49544640968687,0.0389568283315154,-4.68197996452737,1.07698536408721e-19,1.78009564275555e-18,113.585858176253,-4.54739012693272,0.489466001053477,-9.29051275705641,1.53546810452657e-20,2.48926837165406e-19
"EFEMP1",1021,1465,6,2,-8.22168784784313,1.96040338546017,-11.1050367754318,1.54855701430028e-05,0.000175884189438882,3.71435705305767,629.43866450156,1254.8755728997,4.00175610341499,0.00318896645200283,-8.29269536417562,2.21481723676611e-17,3.19085005011118e-16,630.35436940402,-7.99315904292765,0.520475132788714,-15.3574273570001,3.15862212918813e-53,2.10074261936332e-51
"EFHA2",1,2,310,263,7.22728159172451,0.383148548213919,14.7802858664204,2.47143878920937e-06,6.50189293561942e-05,5.10098814955334,143.944192140981,1.52718094309844,286.361203338864,187.50967567594,7.55082123172745,3.40219369147662e-34,1.10112394428558e-32,143.350205264988,6.97149480481677,0.717507952211424,9.71626137846973,2.57046413110419e-22,4.67640043941243e-21
"EFHC1",621,822,231,207,-1.68031832849924,4.45522833663977,-6.73349510667625,0.000336555060626583,0.00141719720990625,0.265561498603647,472.851891671485,726.823054742819,218.880728600151,0.301147201057898,-1.73145924469518,0.000120253512248227,0.000413737485774678,472.997868463439,-1.72353818882078,0.268807204259842,-6.41180058237847,1.43810875043165e-10,1.08496647150185e-09
"EFHC2",0,0,37,32,6.14627315176634,-2.11080462727155,12.917697025166,5.8936805935957e-06,9.85949377627585e-05,4.31274842659406,17.2412787528395,0,34.482557505679,Inf,Inf,4.54546353905006e-06,2.06729464290718e-05,17.1701792492299,5.61074824881752,1.20691553160144,4.64883258348057,3.33819020178311e-06,1.43502385680891e-05
"EFHD1",1498,2863,40,43,-5.6017443889973,4.03031393569037,-9.37163295413151,4.50760276074168e-05,0.000352626799444868,2.69112725893836,1129.51330718478,2217.55755430304,41.4690600665153,0.0187003309050748,-5.7407923907374,1.01691449649655e-05,4.37748192011829e-05,1130.50749806876,-5.66799298149732,0.332232357522161,-17.0603279697681,2.92906116889798e-65,2.68546918920205e-63
"EFNA5",220,174,2847,2856,3.87992849504514,5.37320650008401,22.7415612744613,1.48020619935118e-07,3.06220231660643e-05,8.4192890277762,1522.62633776305,195.660810564826,2849.59186496127,14.5639377488787,3.86432857423642,1.94478397458277e-53,1.17676341627254e-51,1517.3326178277,3.83338756137517,0.207404359413447,18.4826759293596,2.84704297264216e-76,3.47382055338624e-74
"EFR3A",2848,2082,1174,976,-1.16485548615974,6.483747422603,-6.75550516999614,0.000330138833479659,0.00139821732974328,0.0773379475549616,1758.73757291884,2442.97202196908,1074.5031238686,0.439834396057687,-1.18496766422453,7.98950118566155e-08,4.737532509623e-07,1759.87966743534,-1.18861814115452,0.210618889614172,-5.64345459864462,1.66671493257421e-08,9.84617762133758e-08
"EFS",127,127,0,1,-7.17854398071882,-0.780183909542917,-13.0099904959781,5.63009667318606e-06,9.6140682182888e-05,4.45565779523083,63.7280669610091,126.957571471105,0.498562450912879,0.00392700053361014,-7.99235649062094,4.85935681571931e-18,7.30320397455353e-17,63.8653139557696,-6.68996838813936,0.92899078293714,-7.20132913158519,5.96284174592443e-13,5.62914461040498e-12
"EGF",10,5,139,145,4.23960920068199,0.866585170885747,10.4161025271248,2.32277586620521e-05,0.000229676504561252,3.39650782063144,74.6289644633944,7.35908404093758,141.898844885851,19.2821340395744,4.26919282477133,7.97817188305312e-13,8.43069233837892e-12,74.3696894764804,4.08246010574852,0.543999471210801,7.50452954790935,6.16496042762711e-14,6.31198598230491e-13
"EGLN1",770,796,1678,1583,1.07976035833616,5.96865866478882,7.22976678714474,0.000220578082984422,0.00103919606665342,0.554753769404979,1206.48884967284,783.458146839476,1629.51955250621,2.0799063218371,1.05651855141226,3.26493150549288e-06,1.52323338122509e-05,1204.06069605666,1.04266944236964,0.203788828192214,5.11642101099965,3.11387598881283e-07,1.55148847241187e-06
"EGLN3",270,208,587,640,1.38652708094821,4.40262078661374,7.71066860448082,0.000149671781511704,0.000784954390019648,1.15794876042427,425.118460238299,237.203866003542,613.033054473055,2.58441426272496,1.36983734204287,7.11863232765988e-07,3.66925948533491e-06,424.280890161535,1.34935889856834,0.248647121385213,5.42680281618007,5.73724499195431e-08,3.1721980146315e-07
"EGR1",6537,9318,29,24,-8.16298017681328,4.66583830858371,-18.0550741316842,6.72043637338846e-07,3.91331853591829e-05,6.75841243838445,4014.16163516485,8001.83538736677,26.4878829629237,0.00331022592700951,-8.23885459855016,3.63660098772413e-19,5.81062869645887e-18,4020.06347207829,-8.15207777684129,0.302366112599239,-26.9609504410509,4.24456196486948e-160,3.28003578885247e-157
"EGR2",56,120,0,1,-6.53254459438083,-1.09409355331106,-7.96386950564321,0.000122998473511231,0.000684434128690845,1.79247076744869,45.1204077362252,89.7422530215375,0.498562450912879,0.0055554929158423,-7.49186936302204,6.34416469808413e-05,0.000233082735225018,45.155096240621,-6.15052246553894,0.976121117238882,-6.30098289742639,2.95764031550398e-10,2.14845958102053e-09
"EGR3",1088,682,4,2,-7.98855646416394,1.57506475292864,-12.9346844638369,5.8441221509059e-06,9.8109346169068e-05,4.48166488743993,438.232814805996,873.465417242439,3.00021236955191,0.00343483818629441,-8.18554214874224,1.65391990030454e-26,4.01703372644648e-25,439.566079950999,-7.82604871981298,0.566703542709585,-13.8097755351841,2.22523877230342e-43,1.04670071875188e-41
"EHBP1L1",1462,1726,131,100,-3.76667191017217,4.56585529901805,-14.6426113237945,2.62583637346079e-06,6.68076139112501e-05,5.5704937310373,858.116448658749,1600.77553765818,115.457359659319,0.0721258895723915,-3.79333898227292,2.51821889086981e-19,4.07512236095757e-18,859.343605296363,-3.77223292296086,0.251258709673637,-15.0133419369249,6.00446091567245e-51,3.76217728724064e-49
"EHD2",132,103,0,2,-6.6931288598338,-0.657285352693323,-10.1493602008537,2.73534171523698e-05,0.000256521230801571,3.16139065446572,58.8275451021586,116.657965302491,0.997124901825757,0.00854742236623307,-6.87029487052599,7.37648988515529e-16,9.67564653456231e-15,58.9816546034712,-6.07758106533803,0.844957008923764,-7.19276957425224,6.34900441542602e-13,5.97978198801703e-12
"EHF",3530,3209,9919,8860,1.49848468852091,8.28215217969272,10.668282411618,1.99694260092319e-05,0.000208331710472624,3.20393948220907,6371.95391359075,3359.48836399947,9384.41946318203,2.79340734254245,1.48202596682084,9.58670863618993e-13,1.00541238952415e-11,6356.78608800864,1.46689992279362,0.179613791500715,8.16696708274645,3.162391419371e-16,3.86149646001148e-15
"EHHADH",172,171,436,417,1.33457355793957,3.90839563405466,7.13352994097834,0.000238972624211449,0.00110052349806444,0.709539012839933,298.826049363606,171.415022714392,426.237076012821,2.4865794681427,1.31416253870687,1.16157067749245e-05,4.94511444437517e-05,298.166722442288,1.29420567928456,0.268415111974346,4.82165728212894,1.42370399537774e-06,6.49715085404667e-06
"EID1",2465,2886,10897,12152,2.12961486013794,8.26226003295392,12.0067661066051,9.41709525241152e-06,0.000130121003123,4.03656024887068,7100.85112451677,2686.26031158727,11515.4419374463,4.28679301398082,2.09989875890609,1.78319783295566e-23,3.68201249870087e-22,7081.85935780507,2.08182195702368,0.198696097187064,10.4774174555816,1.09698415458931e-25,2.45204667502415e-24
"EID2B",37,47,217,241,2.47008237891598,2.44625506394704,8.68941415533475,7.20516463810364e-05,0.000477333870232154,2.23107519382171,135.541917493353,42.262789192558,228.821045794148,5.41424383401653,2.43675986173187,2.0814885993375e-09,1.5582612607305e-08,135.150189316316,2.39024868413601,0.373116614355205,6.40617059700404,1.49219993381271e-10,1.12264351070527e-09
"EIF1AY",0,1,801,923,9.97711854102694,0.5970210873119,17.5719453059096,8.02263889141194e-07,4.08978261728132e-05,5.88587607883261,430.909461315376,0.52751502600312,861.291407604749,1632.73341070602,10.6730735345638,9.94149641188891e-80,1.39753338953796e-77,429.323369974133,9.2719474540955,0.827301874980139,11.2074536931493,3.74821363532686e-29,1.00207596168178e-27
"EIF2C3",158,121,459,374,1.59684590154923,3.73287237022061,7.24542667280073,0.00021773941786661,0.00103035684408351,0.845156831113606,277.372901250969,138.429158938945,416.316643562993,3.00743460954359,1.5885333693173,3.25919686245066e-07,1.77042321368953e-06,276.681387875516,1.56157408830671,0.285796375007574,5.46393945082517,4.65682433961072e-08,2.60230528179073e-07
"EIF2D",2221,2066,922,1026,-1.11775707201422,6.32220251870759,-7.97065956672279,0.000122361558225102,0.00068252737708166,1.19204046798841,1555.86495439285,2138.49317283822,973.236735947492,0.455103971482784,-1.13573191879107,3.44726507906446e-07,1.86748104730791e-06,1556.51309834308,-1.13903307398796,0.195556800344684,-5.82456387085659,5.72619360349038e-09,3.57677712846197e-08
"EIF3M",3000,2356,5056,5614,1.02354665200835,7.7044693535632,7.00026362067288,0.000267387630771111,0.00118851282575585,0.297494355770497,3995.05511658535,2659.27807453994,5330.83215863076,2.00461629404928,1.00332611515965,1.70932626981191e-06,8.34691006911308e-06,3988.59448525052,0.989667574721017,0.188276648307937,5.25645417854668,1.46859345512623e-07,7.65082972384863e-07
"EIF4E3",217,188,446,424,1.12443400074704,4.04025610001712,6.28893900483657,0.000501844750375144,0.00190052262272335,-0.134152317625201,318.18215004706,201.629568255593,434.734731838526,2.15610604932427,1.10842813962638,0.000164656655131999,0.000547949944876142,317.563893413444,1.08964081284795,0.261502895793285,4.16684033093578,3.08850662508342e-05,0.000113677218216951
"EIF4EBP1",1105,726,3446,4139,2.09293464052683,6.67176359703732,10.7815279042901,1.86785158088675e-05,0.0002004232108805,3.28850826571898,2346.95624065481,904.702643535144,3789.20983777449,4.18834836490371,2.06638144308469,1.99512094941391e-18,3.08512202811037e-17,2341.44867242,2.04409916172615,0.219384300153193,9.31743593456223,1.19185664739844e-20,1.94191261786966e-19
"EIF4EBP3",0,0,220,189,8.69602020450568,-0.835929032220482,19.2885331020757,4.36199945564556e-07,3.52941548978019e-05,6.18363293698981,102.199056973736,0,204.398113947472,Inf,Inf,7.6230848843821e-29,2.04020139107588e-27,101.776559609739,8.01564410793902,1.04498363778576,7.67059293380281,1.71203071179515e-14,1.84236302327664e-13
"EIF4ENIF1",1157,970,562,546,-0.914637343283999,5.40869071000676,-6.22749478759179,0.000531220749651708,0.00198789975071332,-0.38031746466302,805.808521815328,1057.9681562167,553.648887413956,0.523313375890072,-0.934252960177707,9.7221363597207e-05,0.000342799522975001,806.04380971143,-0.938466056781072,0.211795793466244,-4.43099478711151,9.3799357047083e-06,3.76124528332113e-05
"EIF5A2",572,419,146,158,-1.6677380828916,3.92058743884381,-7.98108506961576,0.000121390918665947,0.000678745445991961,1.4632162891904,321.492332708142,491.099105600044,151.885559816239,0.309276799905102,-1.69302947975055,1.19550438032189e-08,8.02596934922324e-08,321.885913093998,-1.68727995044175,0.272560172379117,-6.19048607033764,5.99789682809067e-10,4.21906674149351e-09
"ELAC1",69,45,177,187,1.71119223196338,2.48868817502174,6.3747847094258,0.000463824013771961,0.00179207073838545,0.211871843575289,119.092193211546,56.3165876555021,181.867798767591,3.2293824313381,1.69125829853163,4.9717723612383e-05,0.000186795576828714,118.829541852178,1.64862173378021,0.378674596746905,4.35366340373263,1.33881218758147e-05,5.22516695047431e-05
"ELAVL2",0,0,45,44,6.51253260104589,-1.92771923536136,14.1355743776972,3.29802744681805e-06,7.32035852908561e-05,4.75547175777171,22.2357409260429,0,44.4714818520859,Inf,Inf,1.34230970749427e-07,7.68446079769551e-07,22.148242791791,5.97201779991749,1.17791204130201,5.07000318403764,3.97809046922767e-07,1.96160595972733e-06
"ELF1",3372,2895,476,461,-2.7154725153151,6.06782843456764,-18.7545234510206,5.24185552716523e-07,3.5812866916367e-05,7.16762898186514,1793.72675178609,3119.24880504192,468.204698530249,0.150101748143158,-2.73598731564509,5.58566847865652e-32,1.6610202610569e-30,1796.64321063785,-2.73257102221538,0.193737193614549,-14.1045246461657,3.56181197591826e-45,1.7950647436398e-43
"ELF4",1129,881,232,180,-2.26491702589969,4.64695555874632,-11.2801794533675,1.40199253909314e-05,0.000165351950564061,3.75294154884347,601.859704122138,997.79909395184,205.920314292435,0.206374525233207,-2.27666319868032,6.21357298785478e-18,9.24858772962299e-17,602.739600925946,-2.27002710466312,0.24393176645071,-9.30599215384194,1.32747101617578e-20,2.15853703912832e-19
"ELL",465,466,928,880,0.978957668910525,5.16872572739166,6.29717921101236,0.000498046478759772,0.00189134715196551,-0.283077360499941,684.411707895563,465.372166475326,903.451249315801,1.94135213577218,0.957061827714106,0.000100380810129203,0.000352688647959634,683.115684793483,0.942874326936159,0.219968633830786,4.28640352270169,1.81589011071581e-05,6.94351195021116e-05
"ELOVL4",66,63,3,0,-5.59600585888183,-0.960770742069895,-7.43288536580466,0.000186787443589258,0.000924437656259254,1.39477249633525,32.9488605255381,64.3954054502816,1.50231560079461,0.0233295464216701,-5.42169793138396,2.28912961904516e-08,1.47900728450564e-07,33.0162551034178,-4.8291706138048,0.856949668669659,-5.63530250417352,1.74751310479763e-08,1.02935182085865e-07
"ELP2",2633,2255,1317,1312,-0.869411275928273,6.63232031405705,-6.56171015395716,0.000391775467761265,0.001584521704398,-0.123848423367258,1873.17508211466,2432.71967988279,1313.63048434653,0.539984320926701,-0.889010577332906,4.30695028250957e-05,0.000163546595038706,1873.61092446179,-0.894310460396607,0.188845655118983,-4.73566871227799,2.18333988334842e-06,9.69921697973671e-06
"ELP3",730,514,1526,1557,1.34814885764353,5.75159775980127,8.08506343556925,0.000112174690236337,0.000639809493450454,1.32872484469597,1078.12623943589,615.812873862908,1540.43960500888,2.50147353261051,1.32277818765999,1.69407855172388e-08,1.1089600754629e-07,1076.02283158614,1.30484661703445,0.216584841211584,6.02464424442213,1.69481995605431e-09,1.13604040672653e-08
"EMID2",1,2,37,49,4.49664398453174,-0.982334776606633,8.54033476176416,8.01652259103756e-05,0.000508738926036102,2.17691730204296,22.2426500571482,1.52718094309844,42.958119171198,28.129030397696,4.81398791897459,1.44993227869436e-05,6.04877323818629e-05,22.1687990523259,4.21710095906934,0.911463718727295,4.62673485781508,3.71475578129549e-06,1.58472809723615e-05
"EMP2",11273,8617,945,1011,-3.31167997199455,7.42662769639814,-21.6012691055186,2.07564120035534e-07,3.25776507652583e-05,8.10816140039279,5422.71501323723,9868.15397435123,977.276052123224,0.0990333201795702,-3.33594218205623,9.60332482877146e-49,5.22068248601611e-47,5434.12772571712,-3.3306189410572,0.18895424899795,-17.6265892866656,1.53980152639122e-69,1.5617436981423e-67
"EMR2",66,44,2,0,-5.59070007498394,-1.2103652628139,-7.95897199136137,0.000123460205559363,0.000686454526875613,1.78417237827203,27.6870818450427,54.3726199562223,1.00154373386308,0.0184200013659349,-5.76258302136244,1.37052721927175e-07,7.83633003722471e-07,27.7638581653808,-4.96051633437355,0.934242664836491,-5.30966580855277,1.09826429163819e-07,5.81868525129109e-07
"ENDOD1",685,542,6639,6015,3.39252502066374,6.76535374945593,21.9648749835559,1.86005947041146e-07,3.10433224357723e-05,8.22028738461733,3466.40703564565,609.336504491847,6323.47756679945,10.3776444053239,3.37540710212594,6.4398046467423e-49,3.51461808896912e-47,3454.39315249553,3.3501402513911,0.191410294641414,17.5024037117085,1.37348418622868e-68,1.34270490205537e-66
"ENHO",48,56,217,273,2.24727302399259,2.64648885138011,7.94401844828769,0.000124882247578668,0.000690224876708624,1.61902988244747,148.48956422598,52.2040842286002,244.77504422336,4.68881023085276,2.2292218903729,1.01397415403021e-08,6.8971057192759e-08,148.104084588585,2.18789333326463,0.360024296257965,6.07707134214342,1.22397317572692e-09,8.30377788281625e-09
"ENOSF1",1218,1321,545,540,-1.2024039218112,5.52350810670316,-7.33571442701649,0.000202159177945162,0.000979094086388936,0.689886235428302,907.03576283553,1271.92713470042,542.144390970643,0.42623856051183,-1.23026697961112,2.69937198560299e-07,1.48018754624259e-06,907.25144979789,-1.23146092276286,0.215720342244017,-5.70859896638709,1.13909936014195e-08,6.8693067322124e-08
"ENPEP",257,224,6,4,-5.45435821785687,0.998739990946148,-13.4675457938449,4.50722317679366e-06,8.58098836544971e-05,4.7777432271228,122.252512920317,239.506144835394,4.99888100524074,0.0208716190086745,-5.5823136752764,1.14683769334654e-24,2.49383440285996e-23,122.532628240577,-5.37701669948027,0.538097116692207,-9.99265101536669,1.64132386721711e-23,3.2324519074271e-22
"ENPP1",17,15,624,579,5.21138973935548,2.46357423183393,16.9813032370583,1.00269533735433e-06,4.43000349522549e-05,6.29715094748584,308.544297291225,15.9392905386142,601.149304043837,37.7149348390072,5.23706402823533,3.77016608723844e-43,1.68711901723786e-41,307.356477328793,5.14309497045648,0.356925713942275,14.4094268626672,4.51441026641023e-47,2.43388205326596e-45
"ENPP3",0,1,44,43,5.68762545330518,-1.54769139626856,9.50581796120829,4.12485643980798e-05,0.000332488251035416,2.76863466371331,21.9998312801223,0.52751502600312,43.4721475342415,82.409306638375,6.36473536776739,1.22215447789889e-06,6.08105965996386e-06,21.913880207031,5.13415251648691,1.04093225208355,4.93226384926617,8.12820191865914e-07,3.84585447882273e-06
"ENPP4",358,296,850,813,1.37033758244002,4.85086963799332,8.55789059439622,7.91576585910831e-05,0.000506267065538651,1.80531081015622,578.080913095954,325.17446670793,830.987359483978,2.55551233126297,1.3536125528756,1.56953207675059e-07,8.90105049394374e-07,576.844194462328,1.3352553804101,0.227450732985522,5.87052573048904,4.34415350841463e-09,2.75486217798173e-08
"ENTPD4",436,357,952,887,1.23781720907929,5.06160271358619,7.84844180874292,0.000134423665605019,0.000726796485712919,1.19068251340521,656.57018203893,394.180652799312,918.959711278548,2.33131612308333,1.22114464508543,1.17266564405967e-06,5.85365414934663e-06,655.231577823033,1.20390237118765,0.222430251189949,5.41249387053719,6.21529830229009e-08,3.42321853327614e-07
"ENY2",2860,2709,1079,1284,-1.22058724747321,6.64864906278318,-8.18378120561593,0.000104154648367499,0.000609810787265662,1.36048842092927,1979.9383926787,2779.38975396614,1180.48703139127,0.424728856291829,-1.23538596544651,1.65315693365963e-08,1.0856931858753e-07,1980.95013737523,-1.23792078617506,0.19709074972225,-6.28096847731107,3.36470366303845e-10,2.42569573717406e-09
"EOMES",178,154,14,10,-3.73068035879713,1.32678417430732,-10.6324333587052,2.03991082958738e-05,0.000210905683279074,3.54902340673622,88.638301632531,165.280172618892,11.9964306461703,0.0725823942223976,-3.78423654304552,9.13734297645624e-13,9.61182178407721e-12,88.8141134522746,-3.6828466918813,0.478897455042146,-7.6902615645706,1.46834529137624e-14,1.58643857446429e-13
"EPAS1",32,6,285,256,4.21014898505262,1.79714111738223,7.49638914104392,0.000177459010031133,0.000891101285941333,1.38325209657747,144.312944090077,18.2739186709691,270.351969509185,14.7944168066525,3.88698092175151,2.16193255001107e-18,3.33935796875739e-17,143.808445486104,3.74719928051612,0.470282118249035,7.96798163295637,1.61286827881849e-15,1.87759156590146e-14
"EPB41L2",74,75,2231,1945,4.81978799527708,4.45322290085035,21.2955119918753,2.27934312016496e-07,3.25776507652583e-05,7.91264881555413,1080.71439752043,74.5027928910566,2086.92600214981,28.0113794552838,4.80794112736415,4.15249118344643e-67,3.75261167532623e-65,1076.50384970511,4.76700399459877,0.237666687916113,20.057518520565,1.73530437216379e-89,2.78817023281921e-87
"EPB41L4A",433,319,103,90,-1.92625294732675,3.3946220340352,-8.2989912748691,9.56073261162067e-05,0.000573767640172164,1.80308114549054,234.584376007012,372.718629137917,96.4501228761075,0.258774623364528,-1.95023194796344,3.08910322755677e-09,2.24848585867717e-08,234.900698147699,-1.93850813695396,0.301373207526776,-6.43225107122943,1.25727833644443e-10,9.56097134199635e-10
"EPB41L4B",1124,682,2178,2177,1.33052207192593,6.25823114259397,6.64155683968613,0.000364926368243717,0.00150580510347344,-0.0211436881751981,1533.25721556799,890.462849321758,2176.05158181423,2.44373090182445,1.2890854275552,1.22553512411249e-08,8.20778263824519e-08,1530.40682143006,1.27002736758107,0.228997151634599,5.54604002065317,2.92211968295754e-08,1.66737546466367e-07
"EPB41L5",3432,3743,1708,1682,-1.05995121609628,7.09392908836527,-6.97460440952996,0.000273287873278585,0.00121010096481644,0.271824919290943,2644.40549585631,3594.9106005581,1693.90039115453,0.47119402382122,-1.08560685338063,4.3644021650211e-07,2.32251175359327e-06,2644.67143988766,-1.08896031259616,0.194229428747204,-5.60656703579906,2.06379063869245e-08,1.20169337942953e-07
"EPG5",1709,1184,606,445,-1.43399977779559,5.57466540867638,-6.69951131994694,0.000346740872295529,0.00145130608112387,0.0890849527468154,978.405852840502,1431.48366366426,525.328042016743,0.366981513901477,-1.44622070341118,1.42378598754906e-06,7.0165827155525e-06,979.317895560351,-1.44650456463415,0.240541649988784,-6.01353056612688,1.81525683794654e-09,1.21126595255742e-08
"EPHA10",137,93,313,299,1.44856120824251,3.36862777031999,6.41571829143688,0.000446848269124977,0.00174262724437367,0.10788430098019,209.777668335222,113.743569497921,305.811767172522,2.68860708805267,1.42685893574791,2.41848162738222e-05,9.66351099864437e-05,209.33644438211,1.39824434968962,0.309492295042023,4.51786481307964,6.24663433969384e-06,2.56894024492021e-05
"EPHA3",4,7,1169,1019,7.58605563539924,2.14193319770233,17.1854886073979,9.27525823684788e-07,4.23225471744957e-05,6.03078587302637,549.509329334791,5.58120874639063,1093.43744992319,195.914093095034,7.61407737148949,7.45837756779764e-81,1.1042366022451e-78,547.264483378622,7.4130536909305,0.459219877000853,16.1427108498544,1.27802675626684e-58,9.92335799076476e-57
"EPHA4",191,204,1,1,-7.0189496237597,-0.0668305990753808,-15.4176632802781,1.8795893608643e-06,5.69896408173168e-05,5.27347427333482,99.3966099105453,197.793885503246,0.999334317844417,0.00505240248100599,-7.62881471398024,1.28975257246841e-25,2.95221818273732e-24,99.5961517053413,-6.82607665206501,0.803813248555066,-8.4921176210215,2.02905500616347e-17,2.69015560784483e-16
"EPHA6",35,46,828,675,4.23225785762289,3.27216769113733,13.9581346752413,3.57839493703423e-06,7.61475876738615e-05,5.27709186053372,395.979866284939,40.7909723843704,751.168760185507,18.4150736370611,4.20281526109653,5.70973897564103e-35,1.89196279342848e-33,394.430533068606,4.15217771229343,0.303057176846724,13.7009713991808,1.00175067922991e-42,4.57927042888536e-41
"EPHB4",4059,4755,1848,1900,-1.20927166350091,7.31309131887199,-7.19667616977588,0.000226715538061349,0.00106021510188165,0.481485151027866,3148.74474120601,4424.79441558807,1872.69506682395,0.423227587755637,-1.24049442343488,8.55316316350613e-06,3.73616986021704e-05,3149.24597654914,-1.24239096329401,0.201419787742656,-6.16816737430659,6.90859956918204e-10,4.82828397108898e-09
"EPHX1",313,550,3718,4190,3.28139845641861,6.148981777048,11.4103801875172,1.30328446214032e-05,0.000158408819734557,3.74179454311227,2194.381481895,437.916493213574,3950.84647057642,9.02191749295356,3.17343409241384,1.56510123769789e-42,6.89288415349417e-41,2187.28374357372,3.13960999720212,0.268736891895526,11.682839579847,1.55995678293328e-31,4.66205868755824e-30
"EPHX4",27,35,415,450,3.8203421299705,2.68769744575067,13.1461051530433,5.26561678133822e-06,9.39507548024155e-05,4.89163515449149,231.692263828491,31.2110999695985,432.173427687384,13.8467861789026,3.79147926236846,1.02919894417797e-24,2.24504101976879e-23,230.902415829884,3.73547536720807,0.337688167407699,11.0619077828041,1.91970256215713e-28,4.94491002836285e-27
